Level	Rule Name	Subject	Property	Value
INFO	lowercase_definition	MP:0008921	IAO:0000115	increased production or release of endogenous signaling molecules normally secreted by neurons that alter the behavior of neurons or effector cells	
INFO	lowercase_definition	MP:0008922	IAO:0000115	alternate location or appearance of a rare supernumerary rib commonly articulating with the seventh cervical vertebrae (above the normal first rib) but not reaching the sternum anteriorly	
INFO	lowercase_definition	MP:0008923	IAO:0000115	congenital fissure of the chest wall	
INFO	lowercase_definition	MP:0008924	IAO:0000115	reduction in the number of the small neurons of the granule cell layer that send parallel fibers to the upper molecular layer, where they synapse with Purkinje cell dendrites	
INFO	lowercase_definition	MP:0008925	IAO:0000115	greater number of the small neurons of the granule cell layer that send parallel fibers to the upper molecular layer, where they synapse with Purkinje cell dendrites	
INFO	lowercase_definition	MP:0008926	IAO:0000115	any structural anomaly of the mesendoderm which first migrates from the node and evolves into the foregut, from which pancreas, liver and lungs will eventually emerge	
INFO	lowercase_definition	MP:0008928	IAO:0000115	any structural anomaly of one of the intralaminar nuclei of the thalamus, located medial to the central lateral nucleus	
INFO	lowercase_definition	MP:0008929	IAO:0000115	any structural anomaly of a small cell group in the interthalamic adhesion of the thalamus that occupy the midline region of the internal medullary lamina, between the left and right paracentral nuclei	
INFO	lowercase_definition	MP:0008930	IAO:0000115	any structural anomaly of groups of nerve cells that function as a relay of auditory input to auditory cortex, receiving the brachium of the inferior colliculus and sending processed information to the auditory cortex in the superior temporal gyrus	
INFO	lowercase_definition	MP:0008932	IAO:0000115	any functional anomaly in any of the tissues of the embryo proper	
INFO	lowercase_definition	MP:0008933	IAO:0000115	any functional anomaly of the cilia of the mouse embryo found on the cells of the embryonic node, which generate flow of extraembryonic fluid surrounding the node in a distinct twirling motion that directs fluid flow asymmetrically across the cellular surface to affect asymmetric body plan organization	
INFO	lowercase_definition	MP:0008934	IAO:0000115	absence of the infoldings of blood vessels of the pia mater covered by a thin coat of ependymal cells that form tufted projections into the third, fourth, and lateral ventricles of the brain	
INFO	lowercase_definition	MP:0008935	IAO:0000115	reduced average content of platelet cells over normal	
INFO	lowercase_definition	MP:0008936	IAO:0000115	anomaly in the average size of the compound gland suspended from the base of the hypothalamus	
INFO	lowercase_definition	MP:0008937	IAO:0000115	anomaly in the average weight of the compound gland suspended from the base of the hypothalamus	
INFO	lowercase_definition	MP:0008938	IAO:0000115	reduction in the average weight of the compound gland suspended from the base of the hypothalamus	
INFO	lowercase_definition	MP:0008939	IAO:0000115	greater than average weight of the compound gland suspended from the base of the hypothalamus	
INFO	lowercase_definition	MP:0008940	IAO:0000115	the separation of the prepuce from the glans penis (balanus), a result of the cornification of the balano-preputial epithelium, occurring at a later than expected age; balanopreputial separation is used as an index for the onset of male puberty and is androgen-sensitive in the rat	
INFO	lowercase_definition	MP:0008941	IAO:0000115	decrease in the normal number of circulating reticulocytes	
INFO	lowercase_definition	MP:0008942	IAO:0000115	anomaly in the response to an agent that induces cessation of function at the cellular level	
INFO	lowercase_definition	MP:0008943	IAO:0000115	decrease in the exposure level to an agent that is required to induce cessation of function at the cellular level	
INFO	lowercase_definition	MP:0008944	IAO:0000115	increase in the exposure level to an agent that is required to induce cessation of function at the cellular level	
INFO	lowercase_definition	MP:0008945	IAO:0000115	deficiency of red blood cells in which the remaining circulating erythrocyte corpuscular volume is larger than normal and the total amount of hemoglobin per cell is increased, but the percentage of hemoglobin per cell is usually in the normochromic range	
INFO	lowercase_definition	MP:0008946	IAO:0000115	anomaly in the number of the cells of the nervous system that receive, conduct, and transmit impulses	
INFO	lowercase_definition	MP:0008947	IAO:0000115	greater than normal numbers of the cells of the nervous system that receive, conduct, and transmit impulses	
INFO	lowercase_definition	MP:0008948	IAO:0000115	fewer than normal numbers of the cells of the nervous system that receive, conduct, and transmit impulses	
INFO	lowercase_definition	MP:0008949	IAO:0000115	greater number of the distinct population of large, bipolar cells, distributed in a continuous band along the marginal zone of the cortex extending to the molecular layer of the dentate gyrus	
INFO	lowercase_definition	MP:0008950	IAO:0000115	paroxysmal rapid beating of the heart originating in an ectopic focus in the heart ventricle	
INFO	lowercase_definition	MP:0008951	IAO:0000115	increased length of the short bone of the lateral forearm	
INFO	lowercase_definition	MP:0008952	IAO:0000115	any functional anomaly of the cells found in the pancreas that secrete somatostatin	
INFO	lowercase_definition	MP:0008953	IAO:0000115	anomaly in the production or release from pancreatic delta cells of a 14 amino acid peptide that inhibits growth hormone release and is found in the central and peripheral nervous systems, the gut, and other organs	
INFO	lowercase_definition	MP:0008954	IAO:0000115	anomaly in the mean of the red blood cell hemoglobin concentration (RBC CH) histogram, which represents the distribution of red blood cells by the amount of hemoglobin present in each individual cell independent of cell volume	
INFO	lowercase_definition	MP:0008955	IAO:0000115	increase in the mean of the red blood cell hemoglobin concentration (RBC CH) histogram, which represents the distribution of red blood cells by the amount of hemoglobin present in each individual cell independent of cell volume	
INFO	lowercase_definition	MP:0008956	IAO:0000115	decrease in the mean of the red blood cell hemoglobin concentration (RBC CH) histogram, which represents the distribution of red blood cells by the amount of hemoglobin present in each individual cell independent of cell volume	
INFO	lowercase_definition	MP:0008957	IAO:0000115	any structural anomaly of the fetally derived placental region that separates the maternal uterine tissue from the placenta labyrinth	
INFO	lowercase_definition	MP:0008958	IAO:0000115	any structural anomaly of a glycogen-accumulating trophoblast cell that arises in the junctional zone of the placenta	
INFO	lowercase_definition	MP:0008959	IAO:0000115	any structural anomaly of a trophoblast cell that arises in the junctional zone of the placenta	
INFO	lowercase_definition	MP:0008960	IAO:0000115	defects in the developmental elimination of axons that fail to participate in an active neuronal circuit by retraction, degeneration, shedding or other mechanism	
INFO	lowercase_definition	MP:0008961	IAO:0000115	any anomaly in heat production of an organism at the lowest level of cell chemistry in an inactive, awake, and fasting state	
INFO	lowercase_definition	MP:0008962	IAO:0000115	deviation from the normal rate at which carbon dioxide leaves the blood and enters the alveolar gas	
INFO	lowercase_definition	MP:0008963	IAO:0000115	increase in the rate at which carbon dioxide leaves the blood and enters the alveolar gas	
INFO	lowercase_definition	MP:0008964	IAO:0000115	reduction in the rate at which carbon dioxide leaves the blood and enters the alveolar gas	
INFO	lowercase_definition	MP:0008965	IAO:0000115	increase in heat production of an organism at the lowest level of cell chemistry in an inactive, awake, and fasting state	
INFO	lowercase_definition	MP:0008966	IAO:0000115	atypical contact between nonsister chromatids of homologous chromosomes during meiosis I, precluding formation of the expected number of cross-shaped configurations representing recombination events	
INFO	lowercase_definition	MP:0008967	IAO:0000115	during meiosis I there are no observable cross-over regions where nonsister chromatids of homologous chromosomes recombine with each other	
INFO	lowercase_definition	MP:0008968	IAO:0000115	any structural anomaly of the network of orbital structures of the eye that secrete and drain tears from the surface of the eyeball into the nasal cavity; these parts include the lacrimal glands, lacrimal lake, lacrimal ducts, lacrimal canals, lacrimal sacs, nasolacrimal ducts, and lacrimal puncta	
INFO	lowercase_definition	MP:0008969	IAO:0000115	any structural anomaly of the paired channels leading from the lacrimal sacs to the inferior meatus of the nose, through which tears are conducted through the nasal cavity	
INFO	lowercase_definition	MP:0008970	IAO:0000115	blockage of the back of the nasal passage by abnormal bony or soft tissue, usually due to failure of the bucconasal membrane to involute during development	
INFO	lowercase_definition	MP:0008971	IAO:0000115	any structural anomaly of the conchae of the ethmoid bone which occupy the caudal part of the nasal fossae and form the lateral and superior portions of the turbinate bones in mammals	
INFO	lowercase_definition	MP:0008972	IAO:0000115	underdevelopment or reduced size, usually due to a reduced number of cells, of the conchae of the ethmoid bone which occupy the caudal part of the nasal fossae and form the lateral and superior portions of the turbinate bones in mammals	
INFO	lowercase_definition	MP:0008973	IAO:0000115	reduced numbers of progenitors of the erythrocyte lineage	
INFO	lowercase_definition	MP:0008974	IAO:0000115	abnormally undersized with both limbs and trunk symmetrically shorter; usually due to chemical, endocrine, nutritional or nonosseous influences	
INFO	lowercase_definition	MP:0008975	IAO:0000115	ability of a male organism to produce live offspring occurring at a later than expected age	
INFO	lowercase_definition	MP:0008976	IAO:0000115	ability of a female organism to produce live offspring occurring at a later than expected age	
INFO	lowercase_definition	MP:0008977	IAO:0000115	anomaly in the size of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008978	IAO:0000115	anomaly in the weight of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008979	IAO:0000115	increase in the weight of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008980	IAO:0000115	decrease in the weight of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008981	IAO:0000115	increase in the size of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008982	IAO:0000115	overdevelopment or increased size of the vagina, usually due an increased number of cells	
INFO	lowercase_definition	MP:0008983	IAO:0000115	decrease in the size of the female reproductive canal located between the uterus and the vulva	
INFO	lowercase_definition	MP:0008984	IAO:0000115	underdevelopment or reduced size of the vagina, usually due to a reduced number of cells	
INFO	lowercase_definition	MP:0008985	IAO:0000115	congenital absence of part of an extremity, such as absent fibula with the tibia present	
INFO	lowercase_definition	MP:0008986	IAO:0000115	any structural anomaly of the functional units of the liver including the lobules	
INFO	lowercase_definition	MP:0008987	IAO:0000115	any structural anomaly of the polygonal structure of the liver that consists of hepatocytes radiating outward from a hepatic vein	
INFO	lowercase_definition	MP:0008988	IAO:0000115	any structural anomaly of the extravascular space in the liver between the parenchymal cells and a sinusoid that contains the blood plasma	
INFO	lowercase_definition	MP:0008989	IAO:0000115	any structural anomaly of the hepatic distensible vascular blood channels lined with highly fenestrated endothelial cells that function to exchange fluids, nutrients, proteins and wastes	
INFO	lowercase_definition	MP:0008990	IAO:0000115	any structural anomaly of the fat-storing cells that line the hepatic sinusoids	
INFO	lowercase_definition	MP:0008991	IAO:0000115	any structural anomaly of the intercellular channels that take up bile from hepatocytes and transport it to the bile ducts	
INFO	lowercase_definition	MP:0008992	IAO:0000115	any structural anomaly of the triangular region on the periphery of the liver lobules that contain a bile duct and a terminal branch of the hepatic artery and portal vein, and may also include a lymphatic vessel	
INFO	lowercase_definition	MP:0008993	IAO:0000115	any structural anomaly of the three vessels of the portal lobule including the bile duct, a terminal branch of the hepatic artery and portal vein, and may also include a lymphatic vessel	
INFO	lowercase_definition	MP:0008994	IAO:0000115	the opening of the genital canal in a female occurring at an earlier than expected age	
INFO	lowercase_definition	MP:0008995	IAO:0000115	loss of reproductive capacity occurring at an earlier than expected age	
INFO	lowercase_definition	MP:0008996	IAO:0000115	anomaly in the concentration of ions in the blood or blood fractions compared to the normal state, sometimes reported as increased or decreased osmotic fragility	
INFO	lowercase_definition	MP:0008997	IAO:0000115	increase in the concentration of ions in the blood compared to the normal state	
INFO	lowercase_definition	MP:0008998	IAO:0000115	decrease in the concentration of ions in the blood compared to the normal state	
INFO	lowercase_definition	MP:0008999	IAO:0000115	absence of the lower opening of the digestive tract	
INFO	lowercase_definition	MP:0009000	IAO:0000115	absence of the large sac at the ileum and large intestine junction	
INFO	lowercase_definition	MP:0009001	IAO:0000115	absence of the first or primary digit of the foot	
INFO	lowercase_definition	MP:0009002	IAO:0000115	faster initiation of the hair growth cycle (anagen) after catagen phase	
INFO	lowercase_definition	MP:0009003	IAO:0000115	any anomaly in the number of the stiff hairs projecting from the face around the nose of most mammals which act as touch receptors	
INFO	lowercase_definition	MP:0009004	IAO:0000115	thinning of hair (coat) over time, usually in a defined pattern, until entirely gone with no recurrent growth	
INFO	lowercase_definition	MP:0009005	IAO:0000115	any structural anomaly of the small sesamoid bones situated behind the condyles of the femur	
INFO	lowercase_definition	MP:0009006	IAO:0000115	increase in the length of the estrous cycle	
INFO	lowercase_definition	MP:0009007	IAO:0000115	decrease in the length of the estrous cycle	
INFO	lowercase_definition	MP:0009008	IAO:0000115	onset of the estrous cycle of females occurring at a later than expected day/age	
INFO	lowercase_definition	MP:0009009	IAO:0000115	failure of female animals to enter or progress through the estrous cycle	
INFO	lowercase_definition	MP:0009010	IAO:0000115	any anomaly or aberrant timing of the last phase of the estrous cycle, during which unfertilized eggs are eliminated, the vagina and vulva are at a minimum size, and new follicles begin to undergo a rapid growth for the next ovulation; if pregnancy does not occur, the metestrous phase is ultimately followed by the diestrous phase	
INFO	lowercase_definition	MP:0009011	IAO:0000115	increase in the length of the diestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009012	IAO:0000115	decrease in the length of the diestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009013	IAO:0000115	any anomaly or aberrant timing of the first phase of the estrous cycle which begins when a new batch of eggs reach maturity within ovarian follicles that are ripe and large; external examination of the female usually shows a bloated vulva with an open vagina	
INFO	lowercase_definition	MP:0009014	IAO:0000115	increase in the length of the proestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009015	IAO:0000115	decrease in the length of the proestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009016	IAO:0000115	any anomaly or aberrant timing of the phase of the estrous cycle which begins with the ovulation of fully mature oocytes and during which the vulva remains in an extended state with an open vagina, and females are maximally receptive to male advances	
INFO	lowercase_definition	MP:0009017	IAO:0000115	increase in the length of the estrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009018	IAO:0000115	decrease in the length of the estrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009019	IAO:0000115	any anomaly or aberrant timing of the phase of the estrous cycle which follows estrus when mature eggs move through the oviducts and into the uterus; the vulva is no longer bloated, and the vagina is now closed	
INFO	lowercase_definition	MP:0009020	IAO:0000115	increase in the length of the metestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009021	IAO:0000115	absence or failure of the estrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009022	IAO:0000115	any structural anomaly in any of the membranes covering the brain, including the dura mater (external), arachnoid (middle), and pia mater (internal)	
INFO	lowercase_definition	MP:0009023	IAO:0000115	any structural anomaly in any of the membranes covering the spinal cord, including the dura mater (external), arachnoid (middle), and pia mater (internal)	
INFO	lowercase_definition	MP:0009024	IAO:0000115	any structural anomaly of the fibrous membrane forming the middle of the three coverings that surrounds the brain within the cranial cavity	
INFO	lowercase_definition	MP:0009025	IAO:0000115	any structural anomaly of the fibrous membrane forming the outer of the three coverings that surrounds the brain within the cranial cavity; consists of two layers including the periosteal layer and the meningeal layer	
INFO	lowercase_definition	MP:0009026	IAO:0000115	any structural anomaly of the fibrous membrane forming the innermost of the three coverings that surrounds the brain within the cranial cavity that is firmly attached to the glial capsule	
INFO	lowercase_definition	MP:0009027	IAO:0000115	any structural anomaly of the space between the arachnoid and pia mater that is traversed by fibrous trabeculae and contains cerebrospinal fluid	
INFO	lowercase_definition	MP:0009028	IAO:0000115	any structural anomaly of the region of the subarachnoid space that is located below and anterior to the optic chiasm	
INFO	lowercase_definition	MP:0009029	IAO:0000115	any structural anomaly of the enclosed space where the arachnoid membrane stretches between the two temporal lobes and encloses the cerebral peduncles including the structures contained in the interpeduncular fossa	
INFO	lowercase_definition	MP:0009030	IAO:0000115	any structural anomaly of the space located on lateral aspects of the pons at the junction with the cerebellum	
INFO	lowercase_definition	MP:0009031	IAO:0000115	any structural anomaly of the largest of the subarachnoid spaces between the cerebellum and the medulla oblongata	
INFO	lowercase_definition	MP:0009032	IAO:0000115	any structural anomaly of the widening portions of the subarachnoid space within the cranium where the arachnoid bridges over a depression on the surface of the brain	
INFO	lowercase_definition	MP:0009033	IAO:0000115	any structural anomaly of the space between the cerebellum and the dorsal surface of the medulla	
INFO	lowercase_definition	MP:0009034	IAO:0000115	any structural anomaly of the space between the cerebellum and the lateral aspect of the medulla	
INFO	lowercase_definition	MP:0009035	IAO:0000115	any structural anomaly of the enclosed space extending forward between the corpus callosum and the thalamus that contains the internal cerebral veins	
INFO	lowercase_definition	MP:0009036	IAO:0000115	absence of the space between the cerebellum and the dorsal surface of the medulla	
INFO	lowercase_definition	MP:0009037	IAO:0000115	anomaly in the formation of the space between the arachnoid and pia mater that is traversed by fibrous trabeculae and contains cerebrospinal fluid	
INFO	lowercase_definition	MP:0009038	IAO:0000115	decreased size of the paired inferior eminence of the mesencephalic tectum	
INFO	lowercase_definition	MP:0009039	IAO:0000115	absence of the paired inferior eminence of the mesencephalic tectum	
INFO	lowercase_definition	MP:0009040	IAO:0000115	absence of the paired superior eminence of the mesencephalic tectum	
INFO	lowercase_definition	MP:0009041	IAO:0000115	absence of the inferior and superior colliculus	
INFO	lowercase_definition	MP:0009042	IAO:0000115	an epithelial cyst of the skin arising from the outer root sheath of the hair follicle	
INFO	lowercase_definition	MP:0009043	IAO:0000115	greater than the expected number of a benign epithelial neoplasm with a glandular organization arising in the pancreas, occurring in a specific population in a given time period	
INFO	lowercase_definition	MP:0009044	IAO:0000115	greater than the expected number of a benign epithelial neoplasm with a glandular organization arising in the adrenal gland, occurring in a specific population in a given time period	
INFO	lowercase_definition	MP:0009045	IAO:0000115	a condition of mineral imbalance in the body that results in severe muscle spasms occurring when the concentration of calcium ions (Ca++) in extracellular fluids such as plasma falls below normal	
INFO	lowercase_definition	MP:0009046	IAO:0000115	minor, sometimes imperceptible, local muscle contractions or uncontrollable movement of a single muscle group served by a single motor nerve fiber or filament sometime, but not always, indicating a neurological disorder	
INFO	lowercase_definition	MP:0009047	IAO:0000115	decrease in the length of the metestrous phase of the estrous cycle in female animals	
INFO	lowercase_definition	MP:0009048	IAO:0000115	increased size of the rostral part of the midbrain roof	
INFO	lowercase_definition	MP:0009049	IAO:0000115	any structural anomaly of the first or primary digit of the foot	
INFO	lowercase_definition	MP:0009050	IAO:0000115	stretched or widened aperture of the luminal space of the convoluted portion of the duct system of the nephron that extends from the renal glomerular capsule in the kidney cortex into the kidney medulla where it joins the loop of Henle	
INFO	lowercase_definition	MP:0009051	IAO:0000115	stretched or widened aperture of the luminal space of the convoluted portion of the duct system of the nephron between the ascending portion of the loop of Henle and the collecting duct system in the kidney cortex	
INFO	lowercase_definition	MP:0009052	IAO:0000115	abnormal narrowing or constriction of the anal orifice	
INFO	lowercase_definition	MP:0009053	IAO:0000115	any structural anomaly in the terminal portion of the alimentary canal, which begins at the anorectal junction, where the rectal ampulla abruptly narrows as the alimentary canal pierces the pelvic diaphragm (levator ani), and ends at the anal verge, when the anoderm that lines the lower anal canal changes to hairy perianal skin; surrounded by the internal and external anal sphincters	
INFO	lowercase_definition	MP:0009054	IAO:0000115	absence of the terminal portion of the alimentary canal	
INFO	lowercase_definition	MP:0009055	IAO:0000115	any structural anomaly of the smooth muscle ring, formed by an increase of the circular muscle fibers of the rectum, situated at the upper end of the anal canal, internal to the outer voluntary external anal sphincter	
INFO	lowercase_definition	MP:0009056	IAO:0000115	anomaly in the production or release of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009057	IAO:0000115	increase in the production or release of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009058	IAO:0000115	reduction in the production or release of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009059	IAO:0000115	anomaly in the amount in the blood of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009060	IAO:0000115	increase in the amount in the blood of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009061	IAO:0000115	reduction in the amount in the blood of a pleiotropic cytokine that regulates immunoglobulin production, plasma cell and Th17 T cell differentiation, CD8+ T cell expansion, and inhibits antigen presentation by dendritic cells	
INFO	lowercase_definition	MP:0009062	IAO:0000115	abnormal function of the plasma protein cascade triggered by binding of lectin(s) to carbohydrate groups found on pathogen cell surfaces	
INFO	lowercase_definition	MP:0009063	IAO:0000115	anomaly in the average size of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009064	IAO:0000115	acquired diminution of the size of the oviduct associated with wasting as from death and reabsorbtion of cells, diminished cellular proliferation, decreased cellular volume, pressure, ischemia, malnutrition, reduced function or malfunction, or hormonal changes	
INFO	lowercase_definition	MP:0009065	IAO:0000115	anomaly in the average weight of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009066	IAO:0000115	reduction in the average weight of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009067	IAO:0000115	greater average weight of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009068	IAO:0000115	increased size of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009069	IAO:0000115	an expansion in the volume or area of the tube through which the ova pass from the ovary to the uterus, usually with an increase in contained fluid	
INFO	lowercase_definition	MP:0009070	IAO:0000115	reduced size of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009071	IAO:0000115	length reduction or truncation of the tube through which the ova pass from the ovary to the uterus	
INFO	lowercase_definition	MP:0009072	IAO:0000115	absence of the upper third of the female reproductive canal located between the uterus and the vulva, usually due to a developmental arrest or agenesis of the caudal Mullerian ducts	
INFO	lowercase_definition	MP:0009073	IAO:0000115	absence of the transient embryonic drainage tubes of the embryonic kidney (mesonephric tubules) that empty into the cloaca and later develop into the ductus deferens in the male	
INFO	lowercase_definition	MP:0009074	IAO:0000115	a retrogressive impairment of function or destruction of the transient embryonic drainage tubes of the embryonic kidney (mesonephric tubules) that empty into the cloaca and later develop into the ductus deferens in the male	
INFO	lowercase_definition	MP:0009075	IAO:0000115	not fully developed or remnants of the transient embryonic drainage tubes of the embryonic kidney (mesonephric tubules) that empty into the cloaca and later develop into the ductus deferens in the male	
INFO	lowercase_definition	MP:0009076	IAO:0000115	not fully developed or remnants of the transient embryonic drainage tubes of the embryonic kidney (mesonephric tubules) that empty into the cloaca and in the female develop into the oviducts, uterus, and cranial vagina	
INFO	lowercase_definition	MP:0009077	IAO:0000115	any structural anomaly of the upper third of the female reproductive canal located between the uterus and the vulva, usually due to a developmental arrest or agenesis of the caudal Mullerian ducts	
INFO	lowercase_definition	MP:0009078	IAO:0000115	overdevelopment or increased size, usually due to a increased number of cells, of the endocrine glands located above the kidney and responsible for hormone and epinephrine secretion	
INFO	lowercase_definition	MP:0009079	IAO:0000115	extrusion of the cartilaginous and gelatinous structure found between vertebrae	
INFO	lowercase_definition	MP:0009080	IAO:0000115	local accumulation of fluid, plasma proteins, and leukocytes in the uterus	
INFO	lowercase_definition	MP:0009081	IAO:0000115	reduced thickness or depth of the female muscular organ of gestation	
INFO	lowercase_definition	MP:0009082	IAO:0000115	presence of fluid-filled structures inside the lumen of the uterus; usually refers to benign growths	
INFO	lowercase_definition	MP:0009083	IAO:0000115	increase in the bulk size of the female muscular organ of gestation due to cell enlargement	
INFO	lowercase_definition	MP:0009084	IAO:0000115	presence of a female muscular organ of gestation that ends in a blind segment or sac and does not communicate with the cervix or vagina	
INFO	lowercase_definition	MP:0009085	IAO:0000115	any structural anomaly of either one of the pair of tubular extensions from the uterine body where the uterus and the uterine tubes meet; uterine horns are anterior Mullerian duct-derived structures	
INFO	lowercase_definition	MP:0009086	IAO:0000115	presence of a blind-ended segment or pouch at the junction of the uterine horn and the uterine body; the blind horn is typically distended by fluid	
INFO	lowercase_definition	MP:0009087	IAO:0000115	an expansion in the volume or area of either one of the pair of tubular extensions from the uterine body where the uterus and the uterine tubes meet, usually with an increase in contained fluid	
INFO	lowercase_definition	MP:0009088	IAO:0000115	reduced thickness of either one of the pair of tubular extensions from the uterine body where the uterus and the uterine tubes meet	
INFO	lowercase_definition	MP:0009089	IAO:0000115	length reduction or truncation of either one of the pair of tubular extensions from the uterine body where the uterus and the uterine tubes meet	
INFO	lowercase_definition	MP:0009090	IAO:0000115	underdevelopment or reduced size, usually due to a reduced number of cells, of the smooth muscle coat of the uterus, which forms the main mass of the organ and surrounds and supports the endometrium	
INFO	lowercase_definition	MP:0009091	IAO:0000115	underdevelopment or reduced size, usually due to a reduced number of cells, of the glandular mucous membrane lining of the uterine cavity that is hormonally responsive during the estrous/menstrual cycle and during pregnancy	
INFO	lowercase_definition	MP:0009092	IAO:0000115	overdevelopment or increased size, usually due an increased number of cells, of the glandular mucous membrane lining of the uterine cavity that is hormonally responsive during the estrous/menstrual cycle and during pregnancy	
INFO	lowercase_definition	MP:0009093	IAO:0000115	a retrogressive impairment of function or destruction of the female germ cells	
INFO	lowercase_definition	MP:0009094	IAO:0000115	any structural anomaly of the numerous simple or branched tubular glands lined by ciliated columnar epithelium and found in the mucus membrane of the uterus which secrete mucus, lipids, glycogen, and protein; endometrial glands and their secretions (termed histotroph) are critical regulators of peri-implantation embryo survival and implantation as well as establishment of uterine receptivity	
INFO	lowercase_definition	MP:0009095	IAO:0000115	abnormal number of the simple or branched tubular glands located in the mucous membrane of the uterus	
INFO	lowercase_definition	MP:0009096	IAO:0000115	fewer than normal numbers of the simple or branched tubular glands found in the mucus membrane of the uterus	
INFO	lowercase_definition	MP:0009097	IAO:0000115	absence of the simple or branched tubular uterine glands	
INFO	lowercase_definition	MP:0009098	IAO:0000115	an abnormal anatomical passage that connects the anal canal and the vagina	
INFO	lowercase_definition	MP:0009099	IAO:0000115	any functional anomaly of a natural killer cell subset that is found in the decidual of the uterus, is CD56-high, Galectin-1-positive and CD16-negative, and is the most abundant immune cell type in the decidual during the first trimester of pregnancy	
INFO	lowercase_definition	MP:0009100	IAO:0000115	anomaly in the size of the small cylindrical erectile body located at the most anterior portion of the vulva	
INFO	lowercase_definition	MP:0009101	IAO:0000115	underdevelopment or reduced size of the clitoris, usually due to a reduced number of cells	
INFO	lowercase_definition	MP:0009102	IAO:0000115	any structural anomaly of the conic expansion of the corpus spongiosum that forms the head of the penis	
INFO	lowercase_definition	MP:0009103	IAO:0000115	any structural anomaly of the unique bone located in the glans penis of most mammals except humans; it is used for copulation and varies in size and shape by species	
INFO	lowercase_definition	MP:0009104	IAO:0000115	size reduction or truncation of the unique bone of variable size and shape located in the glans penis of most mammals except humans	
INFO	lowercase_definition	MP:0009105	IAO:0000115	inability to withdraw the penis into the prepuce (the fold of skin covering the glans penis), other than a paraphimosis; not to be confused with phimosis	
INFO	lowercase_definition	MP:0009106	IAO:0000115	anomaly in the average size of the organ that secretes pancreatic juice into the duodenum and secretes glucagon and insulin into the bloodstream	
INFO	lowercase_definition	MP:0009107	IAO:0000115	anomaly in the average weight of the organ that secretes pancreatic juice into the duodenum and secretes glucagon and insulin into the bloodstream	
INFO	lowercase_definition	MP:0009108	IAO:0000115	increase in the average weight of the organ that secretes pancreatic juice into the duodenum and secretes glucagon and insulin into the bloodstream	
INFO	lowercase_definition	MP:0009109	IAO:0000115	reduction in the average weight of the organ that secretes pancreatic juice into the duodenum and secretes glucagon and insulin into the bloodstream	
INFO	lowercase_definition	MP:0009110	IAO:0000115	overdevelopment or increased size of the pancreas, usually due an increased number of cells	
INFO	lowercase_definition	MP:0009111	IAO:0000115	underdevelopment or reduced size of the pancreas, usually due to a reduced number of cells	
INFO	lowercase_definition	MP:0009112	IAO:0000115	anomaly in the total physical bulk or volume of a pancreatic beta cell compared to the normal state	
INFO	lowercase_definition	MP:0009113	IAO:0000115	greater total physical bulk or volume of a pancreatic beta cell compared to the normal state	
INFO	lowercase_definition	MP:0009114	IAO:0000115	reduced total physical bulk or volume of a pancreatic beta cell compared to the normal state	
